Jop title,Company name,Location,Skills,links
Seo Specialist,Smart Telecom ,"Maadi, Cairo, Egypt ",Full timeEntry Level · 1 - 2 Yrs of Exp · SEO · Marketing · Copywriting · English · Google search console · Social Media · Writing/Editorial · Marketing/PR/Advertising · Media/Journalism/Publishing,https://wuzzuf.net/jobs/p/YpN6zUbd9ssr-Seo-Specialist-Smart-Telecom-Cairo-Egypt?o=458&l=sp&t=sj&a=data analysis|search-v3|hpb
Senior Project Control Engineer,Mobica,"Giza, Egypt ",Full timeExperienced · 4 - 5 Yrs of Exp · Architecture · Civil · Engineering · Microsoft Office · Planning · Primavera · PMP · Project · Engineering - Construction/Civil/Architecture · Project/Program Management,https://wuzzuf.net/jobs/p/CC0VgVG7UdC2-Senior-Project-Control-Engineer-Mobica-Giza-Egypt?o=459&l=sp&t=sj&a=data analysis|search-v3|hpb
Senior Oracle Application Developer,Ahram Security Group,"10th of Ramadan City, Sharqia, Egypt ",Full timeExperienced · 3 - 5 Yrs of Exp · Oracle E-Business · Information Technology (IT) · Engineering · Software Engineering · Software Development · Software · Development · Quality Assurance · Management · Linux,https://wuzzuf.net/jobs/p/UjjpmywVQMK7-Senior-Oracle-Application-Developer-Ahram-Security-Group-Sharqia-Egypt?o=460&l=sp&t=sj&a=data analysis|search-v3|hpb
UI UX Designer,Matjrah,"Cairo, Egypt ",Full timePart timeWork from homeExperienced · 2 - 4 Yrs of Exp · Sketch · Design · Wireframe · UX · UI · Figma · Design system · Computer Science · E-Commerce · Information Technology (IT),https://wuzzuf.net/jobs/p/L7g9ANrY6egi-UI-UX-Designer-Matjrah-Cairo-Egypt?o=461&l=sp&t=sj&a=data analysis|search-v3|hpb
"Marketing Intern - Smart Village ""Cairo""",Prometeon Tyres Group – Egypt  (Ex-Pirelli Tyres Egypt),"Cairo, Egypt ",InternshipEntry Level · 0 - 1 Yrs of Exp · Marketing · E-marketing · Online Marketing · Advertising · Digital Marketing · Social Media · Media · Branding · Business Development · Marketing/PR/Advertising,https://wuzzuf.net/jobs/p/p11ThJcXOjaW-Marketing-Intern---Smart-Village-Cairo-Prometeon-Tyres-Group-–-Egypt-Ex-Pirelli-Tyres-Egypt-Cairo-Egypt?o=462&l=sp&t=sj&a=data analysis|search-v3|hpb
Real Time Management Specialist,Centro Global Solutions,"Maadi, Cairo, Egypt ",Full timeEntry Level · 1 - 2 Yrs of Exp · English · Real Estate · Management · Time Management · Skills · RTM · Software · BI · Operations · Power BI,https://wuzzuf.net/jobs/p/CbL5SxNBnQsH-Real-Time-Management-Specialist-Centro-Global-Solutions-Cairo-Egypt?o=463&l=sp&t=sj&a=data analysis|search-v3|hpb
Call Center Manager,Etisalat Misr,"Maadi, Cairo, Egypt ",Full timeManager · 5 - 8 Yrs of Exp · Call Center · Customer Service · Customer Service/Support · Operations/Management,https://wuzzuf.net/jobs/p/6j7P2lI6W9g5-Call-Center-Manager-Etisalat-Misr-Cairo-Egypt?o=464&l=sp&t=sj&a=data analysis|search-v3|hpb
Software Testing Team Leader,Paxerahealth Corp,"Smart Village, Giza, Egypt ",Full timeManager · 7 - 15 Yrs of Exp · Computer Science · Software Development · Testing · Software · Automation · ISTQB · TFS · Communication · Software Testing · SQL,https://wuzzuf.net/jobs/p/5fJDvXEK1tm0-Software-Testing-Team-Leader-Paxerahealth-Corp-Giza-Egypt?o=465&l=sp&t=sj&a=data analysis|search-v3|hpb
Key Account Manager - Commercial,My Mall,"Cairo, Egypt ",Full timeEntry Level · 1+ Yrs of Exp · E-Commerce · Online Shopping · Key Account · Online · Commerce · Category Management · E Commerce · Sales · Sales Skills · Customer Service,https://wuzzuf.net/jobs/p/eVrhpM7A38vu-Key-Account-Manager---Commercial-My-Mall-Cairo-Egypt?o=466&l=sp&t=sj&a=data analysis|search-v3|hpb
IR Home Appliances Sales Manager,Kanawat,"Nasr City, Cairo, Egypt ",Full timeManager · 15+ Yrs of Exp · Home appliances · Sales · Management · MBA · Sales Target · sales skills · Sales Field · sales Distribution · IR Sales · Leadership Management,https://wuzzuf.net/jobs/p/QhA49NXEgk7u-IR-Home-Appliances-Sales-Manager-Kanawat-Cairo-Egypt?o=467&l=sp&t=sj&a=data analysis|search-v3|hpb
ERP Project Manager - Cairo,TAB ERP Solutions,"Nasr City, Cairo, Egypt ",Full timeExperienced · 4 - 7 Yrs of Exp · ERP · Project Management · Information Technology (IT) · Computer Science · Accounting · SQL · Accounting/Finance · IT/Software Development · Project/Program Management,https://wuzzuf.net/jobs/p/DAE0mgZostv7-ERP-Project-Manager---Cairo-TAB-ERP-Solutions-Cairo-Egypt?o=468&l=sp&t=sj&a=data analysis|search-v3|hpb
Marketing Manager,Midea Group,"6th of October, Giza, Egypt ",Full timeManager · 3 - 7 Yrs of Exp · Home appliances · English · Market Research · Marketing · Sales · Manufacturing/Production · Marketing/PR/Advertising,https://wuzzuf.net/jobs/p/e3wFNxTWDntL-Marketing-Manager-Midea-Group-Giza-Egypt?o=469&l=sp&t=sj&a=data analysis|search-v3|hpb
Payroll Specialist - 10th Of Ramadan,EL Doha,"10th of Ramadan City, Cairo, Egypt ",Full timeEntry Level · 1 - 3 Yrs of Exp · Law · Labor Law · Human Resources · Payroll · Human Resources (HR) · Communication · Communication skills · Accounting · English · Accounting/Finance,https://wuzzuf.net/jobs/p/MpqCwySqQJKu-Payroll-Specialist---10th-Of-Ramadan-EL-Doha-Cairo-Egypt?o=470&l=sp&t=sj&a=data analysis|search-v3|hpb
Junior BI Developer,MegaSoft,"Heliopolis, Cairo, Egypt ",Full timeEntry Level · 0 - 2 Yrs of Exp · SQL · Information Technology (IT) · Software Engineering · Computer Science · Software · IBM · Service Management · Reporting · IBM Cognos · BIRT,https://wuzzuf.net/jobs/p/CyPTeZZRASUt-Junior-BI-Developer-MegaSoft-Cairo-Egypt?o=471&l=sp&t=sj&a=data analysis|search-v3|hpb
Software Architect Manager,Andalusia Group,"Alexandria, Egypt ",Full timeManager · 9 - 16 Yrs of Exp · Computer Science · Architecture · Development · Information Technology (IT) · Software Development · Design · Project Management · Software · SOA · SDLC,https://wuzzuf.net/jobs/p/4gJt5qzTWBKl-Software-Architect-Manager-Andalusia-Group-Alexandria-Egypt?o=472&l=sp&t=sj&a=data analysis|search-v3|hpb
Technical Sales Specialist (Chemicals Raw Materials),Confidential -,"Nozha, Cairo, Egypt ",Full timeExperienced · 5 - 10 Yrs of Exp · B2B · Raw Materials · Sales Target · Sales · Presentation Skills · English · Sales Skills · Sales/Retail · Engineering - Oil & Gas/Energy,https://wuzzuf.net/jobs/p/qXDQgQ1OuH1v-Technical-Sales-Specialist-Chemicals-Raw-Materials-Cairo-Egypt?o=473&l=sp&t=sj&a=data analysis|search-v3|hpb
Customer Service Specialist,Amideast,"Dokki, Giza, Egypt ",Full timeExperienced · 2 - 3 Yrs of Exp · Customer Service · Customer Support · Customer Care · Customer · Sales · Management · Computer Skills · Call Center · Customer Service/Support,https://wuzzuf.net/jobs/p/zGIwRUQybZgF-Customer-Service-Specialist-Amideast-Giza-Egypt?o=474&l=sp&t=sj&a=data analysis|search-v3|hpb
QMS Coordinator,Centro Global Solutions,"Maadi, Cairo, Egypt ",Full timeEntry Level · 0 - 2 Yrs of Exp · Quality · QMS · Coordinator · English · ISO · COPC · TQM · Quality,https://wuzzuf.net/jobs/p/yWVfPW9cUlkS-QMS-Coordinator-Centro-Global-Solutions-Cairo-Egypt?o=475&l=sp&t=sj&a=data analysis|search-v3|hpb
Merchant Acquisition Lead (Payment/Fintech),PaySky,"New Cairo, Cairo, Egypt ",Full timeExperienced · 2 - 4 Yrs of Exp · E-Commerce · E-marketing · Commerce · Communication Skills · Payment · Medical · E-payment · Ecommerce · Communication · Marketing,https://wuzzuf.net/jobs/p/tRFHIZhGsgtM-Merchant-Acquisition-Lead-PaymentFintech-PaySky-Cairo-Egypt?o=476&l=sp&t=sj&a=data analysis|search-v3|hpb
Machine Learning Engineer,Technic,"New Cairo, Cairo, Egypt ",Full timeExperienced · 2 - 5 Yrs of Exp · Computer Science · Information Technology (IT) · Computer Vision · Machine Learning · Python · Computer Engineering · Keras · Tensorflow · Computer · AWS,https://wuzzuf.net/jobs/p/7Qj4zeXcrWVZ-Machine-Learning-Engineer-Technic-Cairo-Egypt?o=477&l=sp&t=sj&a=data analysis|search-v3|hpb
Purchasing Manager,Eldahan-co,"New Cairo, Cairo, Egypt ",Full timeManager · 8 - 10 Yrs of Exp · Management · Negotiation · Purchasing · Logistics · Procurement · Pharmaceutical · F&B · Hospitality · Plastics · Packaging,https://wuzzuf.net/jobs/p/Ozo5JKRYqQH4-Purchasing-Manager-Eldahan-co-Cairo-Egypt?o=478&l=sp&t=sj&a=data analysis|search-v3|hpb
Electrical Engineer,Oriental Weavers,"10th of Ramadan City, Sharqia, Egypt ",Full timeExperienced · 2 - 3 Yrs of Exp · Engineering · Electrical Engineering · Renewable Energy · Safety · Electrical · Mechanical Engineering · Energy · Microsoft Excel · Microsoft · Installation/Maintenance/Repair,https://wuzzuf.net/jobs/p/bMg2HbvWLtPg-Electrical-Engineer-Oriental-Weavers-Sharqia-Egypt?o=479&l=sp&t=sj&a=data analysis|search-v3|hpb
Intercultural Educator (Interpreter) - Somali Language,Medecins Sans Frontieres,"Cairo, Egypt ",Full timeExperienced · 2+ Yrs of Exp · Interpretation · NGOS · Arabic · Culture · Education · English · Health · Migration · Social Communication · Social Sciences,https://wuzzuf.net/jobs/p/pwpNoIFUDqmp-Intercultural-Educator-Interpreter---Somali-Language-Medecins-Sans-Frontieres-Cairo-Egypt?o=480&l=sp&t=sj&a=data analysis|search-v3|hpb
Marketing Manager Admin ( Pharmacist ),DevartLab,"New Cairo, Cairo, Egypt ",Full timeExperienced · 2 - 4 Yrs of Exp · MS Office · Administration · Pharmacy · Microsoft Office · Marketing · Communication · Office Management · Veterinary · Management · Administration,https://wuzzuf.net/jobs/p/JTe6enIELody-Marketing-Manager-Admin-Pharmacist-DevartLab-Cairo-Egypt?o=481&l=sp&t=sj&a=data analysis|search-v3|hpb
"Senior Customer Service Specialist ""Back Office""",Amideast,"Dokki, Giza, Egypt ",Full timeExperienced · 5 - 6 Yrs of Exp · Customer Service · Customer Support · Customer Care · Microsoft Office · Reporting · Call Center · Customer Service/Support,https://wuzzuf.net/jobs/p/6PXPvUYt5Oj7-Senior-Customer-Service-Specialist-Back-Office-Amideast-Giza-Egypt?o=482&l=sp&t=sj&a=data analysis|search-v3|hpb
RTM Specialist,Proper Business Solutions,"Cairo, Egypt ",Full timeWork from homeExperienced · 2+ Yrs of Exp · RealTimeManagement · RTM · Operations · Customer Service · Customer Service/Support · Operations/Management,https://wuzzuf.net/jobs/p/uw6jiYXBXQHc-RTM-Specialist-Proper-Business-Solutions-Cairo-Egypt?o=483&l=sp&t=sj&a=data analysis|search-v3|hpb
E-Commerce Account Manager,WayUP Sports,"Giza, Egypt ",Full timeEntry Level · 0 - 2 Yrs of Exp · Sales Skills · E Commerce · Sales · Sales Target · Business Development · Sales/Retail,https://wuzzuf.net/jobs/p/0e8svjB6eyv6-E-Commerce-Account-Manager-WayUP-Sports-Giza-Egypt?o=484&l=sp&t=sj&a=data analysis|search-v3|hpb
Senior Java Developer,Asset Technology Group,"Sheraton, Cairo, Egypt ",Full timeExperienced · 3 - 8 Yrs of Exp · Java · Angular · Information Technology (IT) · Computer Science · Software Development · Computer Engineering · Spring boot · Hibernate · SQL database · Microservices,https://wuzzuf.net/jobs/p/MbQOzluC12SE-Senior-Java-Developer-Asset-Technology-Group-Cairo-Egypt?o=485&l=sp&t=sj&a=data analysis|search-v3|hpb
HR Specialist,Elsewedy industries,"New Cairo, Cairo, Egypt ",Full timeEntry Level · 1 - 3 Yrs of Exp · HR · Recruitment · OD · Training · Business Administration · Arabic · English · Human Resources (HR) · Personnel · Microsoft Office,https://wuzzuf.net/jobs/p/gXbE6CJHnj9n-HR-Specialist-Elsewedy-industries-Cairo-Egypt?o=486&l=sp&t=sj&a=data analysis|search-v3|hpb
Oracle Apps Developer,Bayt El Khebra,"Maadi, Cairo, Egypt ",Full timeExperienced · 3 - 5 Yrs of Exp · Information Technology (IT) · Oracle · Computer Science · English · Apps · Oracle Apps · SQL · Computer · IT/Software Development · Engineering - Telecom/Technology,https://wuzzuf.net/jobs/p/aT1NYMdhWCLi-Oracle-Apps-Developer-Bayt-El-Khebra-Cairo-Egypt?o=487&l=sp&t=sj&a=data analysis|search-v3|hpb
Oracle APSS DBA,Bayt El Khebra,"Maadi, Cairo, Egypt ",Full timeExperienced · 3 - 5 Yrs of Exp · males_only · Information Technology (IT) · Oracle · Computer Science · Database Administration · RAC · Oracle RAC · DBA · Linux · Oracle Security · SQL,https://wuzzuf.net/jobs/p/kkscN45CBXJV-Oracle-APSS-DBA-Bayt-El-Khebra-Cairo-Egypt?o=488&l=sp&t=sj&a=data analysis|search-v3|hpb
Project Manager (Project One Year),Qsource,"6th of October, Giza, Egypt ",Freelance / ProjectExperienced · 3 - 5 Yrs of Exp · Project Management · Information Technology (IT) · Computer Science · Engineering · English · Computer Engineering · PMP · Vendor Management · IT/Software Development · Project/Program Management,https://wuzzuf.net/jobs/p/VzpZKufxjRIa-Project-Manager-Project-One-Year-Qsource-Giza-Egypt?o=489&l=sp&t=sj&a=data analysis|search-v3|hpb
Software Sales Specialist,Superior Business Solutions,"Nasr City, Cairo, Egypt ",Full timeExperienced · 2+ Yrs of Exp · Information Technology (IT) · Sales · Sales Skills · Sales Target · B2B Sales · Technical Industry · Business Development · Communication Skills · HealthCare · Software,https://wuzzuf.net/jobs/p/d6NzPxJw1TQL-Software-Sales-Specialist-Superior-Business-Solutions-Cairo-Egypt?o=490&l=sp&t=sj&a=data analysis|search-v3|hpb
IT Audit Deputy Manager,Teleperformance - Egypt,"Cairo, Egypt ",Full timeManager · 3 - 6 Yrs of Exp · Audit · Auditing · CISA · CIA · Computer Science · Information Technology (IT) · IT · Oracle Fusion · IT Audit · CAAT tools,https://wuzzuf.net/jobs/p/72MBkoxgfUJ1-IT-Audit-Deputy-Manager-Teleperformance---Egypt-Cairo-Egypt?o=491&l=sp&t=sj&a=data analysis|search-v3|hpb
Software Tester / Quality Control Engineer,"Izam, inc.","Mohandessin, Giza, Egypt ",Full timeExperienced · 2+ Yrs of Exp · Information Technology (IT) · Quality Control · Quality Assurance · Testing · Engineering · Computer Science · Software Testing · Communication Skills · Troubleshooting · Communication,https://wuzzuf.net/jobs/p/4RMCXfiVxRmj-Software-Tester-Quality-Control-Engineer-Izam-inc-Giza-Egypt?o=492&l=sp&t=sj&a=data analysis|search-v3|hpb
Quantity Surveyor,NADIM,"Abu Rawash, Giza, Egypt ",Full timeExperienced · 3+ Yrs of Exp · Engineering · Civil Engineering · Architecture · Design · Art · Applied Arts · Interior Design · Woodwork · PMP · Procurement,https://wuzzuf.net/jobs/p/UhPNDhR90KmZ-Quantity-Surveyor-NADIM-Giza-Egypt?o=493&l=sp&t=sj&a=data analysis|search-v3|hpb
Foreign Purchasing Specialist,Confidential -,"New Damietta, Damietta, Egypt ",Full timeEntry Level · 1 - 3 Yrs of Exp · males_only · Foreign Purchasing · Procurement · Purchasing · Purchasing Specialist · Supply Chain · foreign · negotiation skills · English · Supply · Vendors,https://wuzzuf.net/jobs/p/54nsuVDxozoD-Foreign-Purchasing-Specialist-Damietta-Egypt?o=494&l=sp&t=sj&a=data analysis|search-v3|hpb
HSE Supervisor,EVA Cosmetics ,"6th of October, Giza, Egypt ",Full timeManager · 5 - 7 Yrs of Exp · HSE · Engineering · Safety · Science · Pharmaceutical · NEBOSH · EHS · Quality · R&D/Science · Quality,https://wuzzuf.net/jobs/p/AljBEkn46dzA-HSE-Supervisor-EVA-Cosmetics-Giza-Egypt?o=495&l=sp&t=sj&a=data analysis|search-v3|hpb
Recruitment Officer,Cultiv,"Heliopolis, Cairo, Egypt ",Full timeEntry Level · 1 - 3 Yrs of Exp · Human Resources (HR) · Human Resources · HR · Recruitment · Communication · Interviews · Interviewing · Personnel · Microsoft Office · Selection,https://wuzzuf.net/jobs/p/Q2ldr00ln2YV-Recruitment-Officer-Cultiv-Cairo-Egypt?o=496&l=sp&t=sj&a=data analysis|search-v3|hpb
Technical Lead - Alexandria,NGMSA,"Smouha, Alexandria, Egypt ",Full timeManager · 10+ Yrs of Exp · Software Development · C# · C++ · QML · Visual Studio · Team Leader · Computer Science · Information Technology (IT) · Software Developer · IT/Software Development,https://wuzzuf.net/jobs/p/VvCKm5Tu2eKG-Technical-Lead---Alexandria-NGMSA-Alexandria-Egypt?o=497&l=sp&t=sj&a=data analysis|search-v3|hpb
Senior Programmer - Alexandria,NGMSA,"Alexandria, Egypt ",Full timeManager · 5+ Yrs of Exp · Software Development · C# · C++ · QML · Visual Studio · Team Leader · Software developer · AJAX · Computer Engineering · Engineering,https://wuzzuf.net/jobs/p/SSoL8ApGPRUD-Senior-Programmer---Alexandria-NGMSA-Alexandria-Egypt?o=498&l=sp&t=sj&a=data analysis|search-v3|hpb
Mechanical Engineer,Oriental Weavers,"Sharqia, Egypt ",Full timeExperienced · 2 - 3 Yrs of Exp · Engineering · Mechanical Engineering · HVAC · Mechatronics · Power · Mechanical · English · Maintenance · Production · Microsoft Excel,https://wuzzuf.net/jobs/p/3XL66JNVxxGq-Mechanical-Engineer-Oriental-Weavers-Sharqia-Egypt?o=499&l=sp&t=sj&a=data analysis|search-v3|hpb
Sales Executive (Real Estate),Gulf Data International ,"New Cairo, Cairo, Egypt ",Full timeExperienced · 7 - 10 Yrs of Exp · Communication · Customer Service · English · Marketing · Microsoft Office · Sales · sales skills · Social Media · media · CRM,https://wuzzuf.net/jobs/p/VGeBCCBJzhPP-Sales-Executive-Real-Estate-Gulf-Data-International-Cairo-Egypt?o=500&l=sp&t=sj&a=data analysis|search-v3|hpb
Medical Specialist - French Speaker - Alexandria,Caduceus Lane,"Alexandria, Egypt ",Full timeExperienced · 4 - 6 Yrs of Exp · Medical · Pharmacy · Healthcare · Biomedical · Research · Scientific Research · Clinical Research · Computer Skills · Microsoft Office · Scientific Writing,https://wuzzuf.net/jobs/p/jbL4yBhBuqrE-Medical-Specialist---French-Speaker---Alexandria-Caduceus-Lane-Alexandria-Egypt?o=501&l=sp&t=sj&a=data analysis|search-v3|hpb
Technical Support Supervisor,Etisalat Misr,"6th of October, Giza, Egypt ",Full timeExperienced · 3+ Yrs of Exp · Call Center · Customer Service · Customer Support · Customer Care · Management · Communication Skills · supervision · Technical Support · Information Technology (IT) · Computer Science,https://wuzzuf.net/jobs/p/xIEOqGAIv2oE-Technical-Support-Supervisor-Etisalat-Misr-Giza-Egypt?o=502&l=sp&t=sj&a=data analysis|search-v3|hpb
Health Manager,Career Choice Consultancy,"Cairo, Egypt ",Full timeManager · 3+ Yrs of Exp · Communication · English · Health · MS Office · Health & Safety · Health &amp; Safety · Public Health · Microsoft Excel · Microsoft Outlook · Microsoft Powerpoint,https://wuzzuf.net/jobs/p/Fx041V31S119-Health-Manager-Career-Choice-Consultancy-Cairo-Egypt?o=503&l=sp&t=sj&a=data analysis|search-v3|hpb
